training_position,row_id,original_id,fold,y_true,probability_class_1
11776,14674,14675,1,0,0.28672724268189898
11777,14675,14676,5,0,0.042313399748259387
11778,14676,14677,5,0,0.04494327279012876
11779,14677,14678,5,0,0.12614607052394175
11780,14678,14679,5,0,0.1553612502210111
11781,14679,14680,2,0,0.090207772757618002
11782,14680,14681,4,0,0.17485940139800232
11783,14681,14682,2,0,0.019391060372540039
11784,14685,14686,3,0,0.14085695088555575
11785,14686,14687,2,0,0.065424725071536016
11786,14687,14688,2,0,0.14894150766168698
11787,14688,14689,1,0,0.10450427583570426
11788,14689,14690,4,0,0.084115706027426976
11789,14692,14693,5,1,0.62730086334304225
11790,14693,14694,4,0,0.088676086506068105
11791,14694,14695,2,1,0.066511232055705083
11792,14695,14696,5,1,0.70060404373593399
11793,14697,14698,3,1,0.53766387303476471
11794,14698,14699,3,0,0.12103323361578452
11795,14699,14700,1,0,0.21715646382038389
11796,14700,14701,4,0,0.070022101267325443
11797,14702,14703,3,0,0.20802075958635904
11798,14703,14704,3,0,0.061437347040879539
11799,14705,14706,5,1,0.23988194160910314
11800,14706,14707,2,1,0.74239638240969408
11801,14708,14709,3,0,0.71331903554499587
11802,14709,14710,3,0,0.009014813686169583
11803,14710,14711,2,0,0.01851882152917483
11804,14711,14712,3,0,0.42631385403753042
11805,14712,14713,1,0,0.10442667364931472
11806,14713,14714,1,0,0.10972539504484348
11807,14714,14715,2,0,0.088859704236273859
11808,14715,14716,1,0,0.099241578602565272
11809,14716,14717,3,0,0.099605071257087591
11810,14718,14719,4,0,0.59874955015629261
11811,14719,14720,1,0,0.029943535795673624
11812,14720,14721,2,1,0.18022052656260978
11813,14721,14722,5,0,0.048278081136204874
11814,14724,14725,3,0,0.10482150344113866
11815,14726,14727,2,0,0.15200336918840293
11816,14728,14729,5,1,0.42965546815353223
11817,14729,14730,5,0,0.038701601139892974
11818,14730,14731,3,0,0.10659057300373941
11819,14731,14732,2,0,0.054018206413490442
11820,14732,14733,1,0,0.14737442907845849
11821,14733,14734,2,1,0.68267195646286016
11822,14734,14735,2,0,0.25695121904066492
11823,14735,14736,5,0,0.10130339619266503
11824,14737,14738,3,0,0.050702765680491674
11825,14738,14739,3,0,0.21984718026138092
11826,14739,14740,5,0,0.04467290904305473
11827,14741,14742,4,1,0.16109680718527547
11828,14742,14743,3,0,0.10462506900324135
11829,14743,14744,2,0,0.038642563462567801
11830,14744,14745,2,0,0.068668012178567051
11831,14745,14746,2,0,0.23505217808950346
11832,14746,14747,4,1,0.2156987090164082
11833,14747,14748,4,0,0.13652510189650713
11834,14749,14750,3,0,0.15523892170073172
11835,14750,14751,5,0,0.066860792212888431
11836,14751,14752,5,0,0.53917044327064434
11837,14753,14754,3,0,0.12847735095917209
11838,14754,14755,5,0,0.053727824121982938
11839,14755,14756,5,1,0.14027150200515309
11840,14756,14757,1,0,0.082008890628332956
11841,14758,14759,3,0,0.03986123722381494
11842,14759,14760,3,0,0.18900950770435859
11843,14760,14761,2,1,0.68881705273566529
11844,14762,14763,2,0,0.11915680147563126
11845,14764,14765,4,0,0.069381827157709977
11846,14765,14766,1,0,0.038956787721776499
11847,14767,14768,4,0,0.1566559036405818
11848,14769,14770,1,0,0.056258029085974187
11849,14770,14771,5,1,0.098871063415884655
11850,14771,14772,3,0,0.10519233925547393
11851,14772,14773,3,0,0.1159752632774409
11852,14773,14774,1,0,0.078052559039793731
11853,14774,14775,5,0,0.056977957138970477
11854,14775,14776,3,0,0.37142367791240299
11855,14776,14777,2,0,0.065933714910585903
11856,14777,14778,1,0,0.13092445020798449
11857,14778,14779,1,1,0.67829431023501863
11858,14779,14780,4,1,0.14365144250437836
11859,14780,14781,3,0,0.1915657995910737
11860,14781,14782,2,0,0.070803591240742564
11861,14782,14783,2,0,0.21722745391233531
11862,14783,14784,2,1,0.082861468676612648
11863,14784,14785,5,0,0.15984183066186106
11864,14785,14786,1,1,0.16388028137802385
11865,14787,14788,5,0,0.010680086004899472
11866,14788,14789,2,0,0.60480075756190921
11867,14789,14790,4,0,0.13795858643877479
11868,14790,14791,1,0,0.18057074863157838
11869,14791,14792,4,1,0.44531430117191007
11870,14792,14793,3,0,0.095957586652710147
11871,14794,14795,1,0,0.056124226568583825
11872,14795,14796,2,0,0.25228400008176183
11873,14796,14797,2,1,0.77163070374118559
11874,14797,14798,1,0,0.071368210553128295
11875,14798,14799,5,0,0.17263736608550015
11876,14799,14800,4,0,0.15099132484545899
11877,14802,14803,3,0,0.32115310125796287
11878,14803,14804,3,0,0.19781852419469806
11879,14804,14805,5,1,0.1666500249888552
11880,14806,14807,4,0,0.16866386426999191
11881,14808,14809,5,1,0.22381411773493676
11882,14809,14810,3,1,0.72415830944693804
11883,14810,14811,3,0,0.39294170993550415
11884,14812,14813,3,1,0.26570629909860893
11885,14813,14814,2,0,0.16257870443703951
11886,14815,14816,4,0,0.078430259502926189
11887,14816,14817,1,0,0.11052317109487526
11888,14817,14818,2,0,0.19471767200365556
11889,14819,14820,3,0,0.22292437942132934
11890,14820,14821,4,1,0.62032262116443915
11891,14824,14825,4,1,0.71592713278511455
11892,14825,14826,2,1,0.27382430886535392
11893,14826,14827,1,0,0.14140343343263623
11894,14827,14828,1,0,0.078142133701200073
11895,14828,14829,5,0,0.028835593945116006
11896,14829,14830,4,0,0.030711903569358722
11897,14830,14831,4,0,0.24463226790508757
11898,14831,14832,3,0,0.13648267996441604
11899,14832,14833,1,1,0.67303914013691224
11900,14833,14834,4,1,0.63427327601564554
11901,14836,14837,4,1,0.20287459956942291
11902,14837,14838,3,0,0.081343771342942892
11903,14838,14839,5,0,0.17647173702188856
11904,14839,14840,4,0,0.16397318406300065
11905,14840,14841,3,0,0.19945796796355544
11906,14841,14842,1,0,0.16578004769784024
11907,14842,14843,1,1,0.56184489739888055
11908,14843,14844,2,1,0.26859377033580306
11909,14844,14845,1,0,0.053751122022763165
11910,14845,14846,1,0,0.12381626660003449
11911,14846,14847,1,1,0.35600874124496407
11912,14847,14848,3,0,0.051127954066379398
11913,14848,14849,4,0,0.1100910558660953
11914,14849,14850,3,0,0.080850771340257838
11915,14850,14851,1,0,0.12324764430835268
11916,14851,14852,3,0,0.090562609920717602
11917,14852,14853,2,0,0.10784772699027535
11918,14853,14854,2,0,0.082288274036047826
11919,14854,14855,4,0,0.15581488155976364
11920,14856,14857,3,0,0.16285023999840881
11921,14857,14858,1,0,0.25307735512642071
11922,14858,14859,5,0,0.3647415868897399
11923,14859,14860,2,0,0.18932584116932044
11924,14861,14862,2,1,0.83233302695341504
11925,14863,14864,4,0,0.13993223380844316
11926,14865,14866,1,1,0.29475814574114162
11927,14866,14867,2,0,0.05376668588971166
11928,14867,14868,2,1,0.18954555210185209
11929,14868,14869,4,0,0.070075130518696419
11930,14869,14870,3,0,0.18976279198178875
11931,14870,14871,5,0,0.14826132403934503
11932,14871,14872,5,0,0.10104735833800368
11933,14872,14873,2,1,0.26187130576970075
11934,14874,14875,5,0,0.20033435766163718
11935,14875,14876,5,0,0.24895424418700601
11936,14876,14877,3,0,0.0292219898174432
11937,14877,14878,4,0,0.13753132465616
11938,14878,14879,2,0,0.16499137630544233
11939,14880,14881,5,0,0.64174930840376865
11940,14885,14886,1,0,0.19353043411638987
11941,14886,14887,5,0,0.15784096325205421
11942,14887,14888,5,1,0.28248744810316723
11943,14889,14890,5,0,0.053013543392714961
11944,14891,14892,5,1,0.74752819547996119
11945,14892,14893,4,0,0.057702050062388661
11946,14893,14894,4,0,0.75640060039527124
11947,14894,14895,1,0,0.12376998229387666
11948,14895,14896,4,0,0.057868343133607031
11949,14896,14897,4,0,0.074320703758780124
11950,14897,14898,3,1,0.41811499097147675
11951,14898,14899,4,0,0.40204205791652026
11952,14900,14901,1,0,0.26075808566570685
11953,14901,14902,3,0,0.11030609759392104
11954,14903,14904,5,0,0.1143770122049651
11955,14904,14905,5,0,0.050556482865157945
11956,14905,14906,3,0,0.12919688229105666
11957,14906,14907,5,0,0.2640625455877485
11958,14907,14908,5,0,0.049581429587033952
11959,14908,14909,5,0,0.33022793475909235
11960,14909,14910,3,0,0.11624504790821256
11961,14910,14911,4,0,0.024530244503893451
11962,14912,14913,5,1,0.3651281003076966
11963,14913,14914,1,1,0.059255684527895945
11964,14916,14917,2,0,0.046828879837020339
11965,14917,14918,3,0,0.26319196194052019
11966,14918,14919,4,1,0.16476867181990376
11967,14920,14921,2,1,0.19340939447524308
11968,14921,14922,2,0,0.037626777139625249
11969,14923,14924,2,0,0.33152707776656681
11970,14925,14926,4,0,0.024785264872138422
11971,14928,14929,5,0,0.2107754181696459
11972,14929,14930,5,0,0.35958519991263532
11973,14930,14931,5,0,0.12775843045453569
11974,14931,14932,2,0,0.21661756032570198
11975,14932,14933,5,0,0.64840268455175054
11976,14933,14934,5,0,0.031328899457503098
11977,14934,14935,4,0,0.0463519001398865
11978,14935,14936,4,0,0.16461932795866729
11979,14937,14938,5,0,0.75284991172092286
11980,14938,14939,4,0,0.025813438196206216
11981,14939,14940,1,0,0.11865044391309915
11982,14941,14942,4,1,0.53704565888825562
11983,14942,14943,4,0,0.23833799219411095
11984,14943,14944,1,0,0.17608996906433785
11985,14946,14947,2,0,0.12258422027665225
11986,14947,14948,3,0,0.25285845258777562
11987,14948,14949,4,0,0.17124171361700471
11988,14949,14950,1,0,0.15489266366773605
11989,14950,14951,5,1,0.86909457638854959
11990,14951,14952,4,0,0.48894329340772313
11991,14952,14953,5,0,0.35212494584945614
11992,14953,14954,3,0,0.14939515990537697
11993,14954,14955,4,0,0.71539331514121918
11994,14957,14958,5,0,0.19031695480607458
11995,14958,14959,1,0,0.038123720919871477
11996,14960,14961,3,0,0.040382567987867893
11997,14962,14963,4,0,0.092963620142369849
11998,14963,14964,4,0,0.093581706494471076
11999,14964,14965,2,0,0.23482251478597904
12000,14966,14967,1,0,0.056196623564493453
12001,14968,14969,1,0,0.28517289822712183
12002,14970,14971,1,0,0.076623392070891444
12003,14972,14973,1,0,0.36788637307093008
12004,14974,14975,5,0,0.1046577688694748
12005,14976,14977,3,1,0.76894142146652511
12006,14977,14978,4,0,0.13660632077929138
12007,14978,14979,3,1,0.15727968967865452
12008,14979,14980,2,1,0.62425374023441338
12009,14981,14982,4,1,0.15372896299386174
12010,14982,14983,4,0,0.032257794038358302
12011,14983,14984,3,0,0.072533072835586937
12012,14984,14985,5,0,0.12054057180710648
12013,14985,14986,4,0,0.18170058988043514
12014,14986,14987,1,0,0.46180818357421849
12015,14987,14988,2,0,0.078727932213278173
12016,14988,14989,4,1,0.21387927572798393
12017,14990,14991,5,1,0.33968574883686253
12018,14991,14992,3,0,0.17435440040646585
12019,14992,14993,2,0,0.22342996933971734
12020,14993,14994,3,0,0.16309394019888415
12021,14994,14995,4,0,0.0897305851432912
12022,14996,14997,3,0,0.078215830810483097
12023,14997,14998,3,0,0.11359395491386874
12024,14998,14999,4,0,0.070029407145466127
12025,14999,15000,1,0,0.11820890777610972
12026,15000,15001,3,1,0.16732287660632911
12027,15001,15002,2,0,0.094002963729516456
12028,15002,15003,2,0,0.052707435535652693
12029,15003,15004,5,0,0.17942396091664536
12030,15004,15005,3,0,0.038642035571192335
12031,15005,15006,1,0,0.44010827947757653
12032,15006,15007,2,0,0.13590600574503944
12033,15007,15008,1,0,0.027987741819519685
12034,15008,15009,3,1,0.56842577802802208
12035,15009,15010,1,0,0.3859338461536812
12036,15010,15011,1,0,0.16263718444506456
12037,15011,15012,1,0,0.45750594604420131
12038,15012,15013,2,0,0.10672026460324946
12039,15013,15014,4,0,0.58357709717133688
12040,15014,15015,2,0,0.16396072442271156
12041,15015,15016,3,0,0.12774269502965385
12042,15017,15018,2,0,0.25022099143915238
12043,15019,15020,5,0,0.061561893405145979
12044,15021,15022,3,0,0.050074937763276463
12045,15022,15023,2,0,0.16508285821232191
12046,15023,15024,4,0,0.10132520640463706
12047,15025,15026,3,0,0.23687609300783591
12048,15026,15027,5,0,0.1433311803611716
12049,15027,15028,1,0,0.028935302965637164
12050,15029,15030,1,0,0.098362102624418538
12051,15031,15032,3,0,0.084934414399973512
12052,15032,15033,1,1,0.30022256511070472
12053,15034,15035,2,1,0.13317921090810569
12054,15035,15036,1,1,0.35101267754258453
12055,15036,15037,4,0,0.080038709793967308
12056,15038,15039,1,0,0.093393605196414667
12057,15039,15040,3,0,0.1166115789015084
12058,15040,15041,1,0,0.070115646198222636
12059,15042,15043,2,0,0.2211361273205304
12060,15043,15044,2,0,0.18564474950059423
12061,15044,15045,3,0,0.052301941300363662
12062,15045,15046,2,0,0.15724280262921819
12063,15046,15047,1,0,0.14767135124374334
12064,15047,15048,3,0,0.071854186104477635
12065,15049,15050,5,0,0.14396902398019557
12066,15050,15051,1,0,0.13554008547889132
12067,15052,15053,3,1,0.34662486920850943
12068,15053,15054,1,0,0.20207581896338786
12069,15054,15055,2,1,0.068423514826999723
12070,15055,15056,3,1,0.16557649689481319
12071,15057,15058,5,0,0.088016276212579569
12072,15058,15059,3,1,0.10603002466391533
12073,15059,15060,3,0,0.098093836103442481
12074,15060,15061,5,1,0.37968431448784828
12075,15061,15062,4,0,0.19587287304459769
12076,15062,15063,2,1,0.72037131057810233
12077,15063,15064,2,0,0.12199054784700369
12078,15064,15065,1,0,0.060090348557914577
12079,15065,15066,4,0,0
12080,15067,15068,3,0,0.17136153777747209
12081,15068,15069,4,0,0.15487446201964977
12082,15069,15070,1,0,0.12758028085383349
12083,15070,15071,2,0,0.27375678336249959
12084,15071,15072,3,1,0.37080746390943697
12085,15072,15073,3,0,0.27473021557750682
12086,15073,15074,3,0,0.094286930646921813
12087,15076,15077,2,1,0.52522669309720416
12088,15077,15078,1,0,0.12434248807646135
12089,15078,15079,3,0,0.076449515964017334
12090,15079,15080,1,0,0.11261227137832898
12091,15080,15081,4,0,0.064174786566162101
12092,15081,15082,4,0,0.16293333525410428
12093,15082,15083,2,0,0.13477422025200875
12094,15086,15087,4,1,0.69804599629740072
12095,15087,15088,4,0,0.3774347115945953
12096,15090,15091,3,0,0.35977692297959407
12097,15091,15092,1,0,0.036796340398838612
12098,15092,15093,2,0,0.10524731687038619
12099,15093,15094,3,0,0.094099889811749174
12100,15094,15095,1,1,0.27821893559147665
12101,15095,15096,4,1,0.33770443114189308
12102,15097,15098,1,0,0.12187446734172025
12103,15098,15099,4,0,0.37419832592217828
12104,15099,15100,5,0,0.12569491771848643
12105,15100,15101,3,1,0.64549027222767763
12106,15103,15104,5,0,0.0083646541278600533
12107,15105,15106,2,0,0.14621408959667659
12108,15106,15107,1,0,0.12036346720487427
12109,15107,15108,3,0,0.048635080303064217
12110,15108,15109,4,0,0.11276760403045417
12111,15109,15110,2,0,0.37558797910795905
12112,15111,15112,2,1,0.76339684195496937
12113,15113,15114,4,0,0.47740780956134982
12114,15114,15115,2,0,0.18814411588073943
12115,15115,15116,4,1,0.15746560587472078
12116,15116,15117,1,0,0.21097624261712855
12117,15118,15119,5,0,0.1555120377375607
12118,15120,15121,2,0,0.1183734864885478
12119,15121,15122,4,0,0.18359519435103255
12120,15123,15124,5,1,0.20049581064044353
12121,15124,15125,4,0,0.093173640642757613
12122,15125,15126,4,0,0.018929091372302923
12123,15126,15127,2,1,0.53098994228034913
12124,15127,15128,2,0,0.13211213355834125
12125,15128,15129,3,0,0.35926006626866497
12126,15129,15130,4,0,0.077134972674309077
12127,15130,15131,1,0,0.15076137628568345
12128,15131,15132,2,0,0.24348570519093124
12129,15132,15133,3,0,0.11785061602870095
12130,15133,15134,5,0,0.14760694438500185
12131,15134,15135,2,0,0.25417521552172329
12132,15135,15136,1,0,0.15923095168382784
12133,15136,15137,4,0,0.4128067796399289
12134,15137,15138,5,0,0.28971772200850243
12135,15138,15139,3,1,0.78460588560088529
12136,15140,15141,1,1,0.22762101049951983
12137,15141,15142,1,0,0.075309729058966379
12138,15145,15146,4,0,0.085478026430372181
12139,15146,15147,2,1,0.52366832452752188
12140,15147,15148,5,0,0.036488387215441641
12141,15148,15149,5,1,0.35487464526294105
12142,15149,15150,5,0,0.10758573465901139
12143,15150,15151,4,0,0.15584101200352241
12144,15152,15153,2,0,0.41518360968848406
12145,15153,15154,4,1,0.27432442152995956
12146,15154,15155,2,1,0.56270798471057037
12147,15155,15156,3,1,0.13339065900217364
12148,15157,15158,5,0,0.12574049131665624
12149,15158,15159,3,0,0.092195481420594194
12150,15162,15163,4,0,0.063472174016706781
12151,15163,15164,5,0,0.077549693716725543
12152,15164,15165,3,0,0.17196965976807926
12153,15165,15166,5,0,0.19106617059317613
12154,15168,15169,3,0,0.19036103123653453
12155,15169,15170,5,1,0.64769583924275276
12156,15171,15172,4,0,0.046493667493541203
12157,15172,15173,1,1,0.20535019595683168
12158,15173,15174,5,0,0.25200272919035283
12159,15174,15175,2,0,0.19824409877522539
12160,15175,15176,1,0,0.12602463676406711
12161,15176,15177,2,0,0.10762697107250065
12162,15178,15179,3,0,0.090694442841522602
12163,15179,15180,5,1,0.58717013390076178
12164,15181,15182,1,0,0.18059286112454156
12165,15182,15183,4,0,0.13172626210234925
12166,15184,15185,2,0,0.69583948849017874
12167,15185,15186,4,0,0.79989638505243443
12168,15186,15187,4,0,0.097021040144068288
12169,15187,15188,4,0,0.27066315686253006
12170,15188,15189,1,0,0.050413596323617665
12171,15189,15190,3,1,0.31910079720748913
12172,15190,15191,3,0,0.76848147003957468
12173,15192,15193,1,0,0.10884204513724439
12174,15193,15194,5,1,0.6629195835458126
12175,15194,15195,4,0,0.099735424745354614
12176,15196,15197,1,0,0.053834748481498565
12177,15198,15199,3,0,0.034967769810886958
12178,15199,15200,5,0,0.14894514584729626
12179,15202,15203,4,0,0.21732041276347347
12180,15203,15204,1,0,0.10117925184948072
12181,15204,15205,5,0,0.083248475446158987
12182,15205,15206,2,0,0.22097290613716569
12183,15206,15207,2,0,0.21845152895931022
12184,15207,15208,1,1,0.26825504946930623
12185,15209,15210,4,0,0.37144305337715955
12186,15210,15211,1,0,0.18830675624543536
12187,15211,15212,4,0,0.20100820175339346
12188,15213,15214,5,0,0.13795846859105632
12189,15214,15215,5,0,0.19437610490203253
12190,15215,15216,5,0,0.094284311430540474
12191,15216,15217,5,0,0.17507407307071973
12192,15217,15218,1,0,0.16845480090868736
12193,15218,15219,2,0,0.38453655821434379
12194,15219,15220,3,0,0.18844591036732064
12195,15220,15221,5,0,0.23869713742214058
12196,15221,15222,1,0,0.073897650457509567
12197,15222,15223,2,0,0.04134764459995223
12198,15226,15227,3,1,0.62529551796922944
12199,15227,15228,1,0,0.017943476525362802
12200,15229,15230,3,0,0.085063371717140263
12201,15230,15231,1,0,0.19506816003929212
12202,15231,15232,3,1,0.56094913349149855
12203,15232,15233,1,0,0.14830216582707861
12204,15233,15234,1,0,0.37113749430578968
12205,15234,15235,3,1,0.22694582258038823
12206,15235,15236,4,0,0.11373525406856705
12207,15236,15237,3,1,0.56046269553146377
12208,15237,15238,2,0,0.053240687144016162
12209,15238,15239,2,0,0.022971910573096815
12210,15239,15240,5,0,0.24267077880746843
12211,15240,15241,3,0,0.30501755491947918
12212,15241,15242,2,0,0.15986825391521212
12213,15243,15244,2,0,0.025557544706041307
12214,15244,15245,1,0,0.4003951810358406
12215,15245,15246,2,0,0.08512030705070002
12216,15246,15247,5,0,0.037102572393244167
12217,15247,15248,3,0,0.20394999370410857
12218,15248,15249,5,0,0.018131631188772399
12219,15250,15251,4,0,0.69349141118724855
12220,15251,15252,4,0,0.58597352666160007
12221,15252,15253,2,1,0.12773635364409677
12222,15254,15255,5,0,0.11425285341018018
12223,15256,15257,3,0,0.18692110987337715
12224,15257,15258,4,0,0.10222484773676564
12225,15259,15260,2,0,0.20720806680836032
12226,15260,15261,4,0,0.11937357518260196
12227,15261,15262,5,0,0.11709157988496033
12228,15262,15263,2,0,0.11229449085484366
12229,15264,15265,1,1,0.12403325549480078
12230,15266,15267,3,0,0.062212559474320674
12231,15268,15269,1,0,0.043280192060487242
12232,15269,15270,3,0,0.14588193127341481
12233,15271,15272,4,0,0.2332140995264623
12234,15272,15273,1,0,0.13314893883469395
12235,15273,15274,2,0,0.15118105490593231
12236,15274,15275,3,1,0.062771243649289446
12237,15275,15276,5,0,0.23900008682411367
12238,15276,15277,1,0,0.022601537829706277
12239,15277,15278,3,0,0.047147358006860651
12240,15278,15279,2,0,0.20876921209755814
12241,15280,15281,1,0,0.037500241755432366
12242,15281,15282,3,0,0.049267612220241744
12243,15283,15284,4,0,0.15847654309278278
12244,15285,15286,4,0,0.043269435412645905
12245,15286,15287,3,0,0.039755522765489777
12246,15287,15288,4,0,0.36534394064786008
12247,15289,15290,5,1,0.26230182098019877
12248,15290,15291,4,0,0.035493614442100828
12249,15291,15292,3,0,0.087379783287647048
12250,15292,15293,3,0,0.083578776225297316
12251,15293,15294,5,0,0.19627302578377084
12252,15294,15295,4,0,0.15900701401532316
12253,15295,15296,2,1,0.68023697267744176
12254,15297,15298,3,0,0.11572751059523773
12255,15298,15299,3,0,0.18406834673106226
12256,15299,15300,1,0,0.063705332563479461
12257,15301,15302,2,0,0.099378692348885675
12258,15302,15303,4,1,0.1987515048316961
12259,15305,15306,5,0,0.21121620406972738
12260,15306,15307,4,1,0.38290701721176157
12261,15307,15308,2,0,0.14300602431415266
12262,15310,15311,1,0,0.44487411651089953
12263,15313,15314,5,0,0.11063524441788637
12264,15314,15315,1,0,0.038594601788535181
12265,15315,15316,5,0,0.14240077777727947
12266,15317,15318,3,0,0.2024563259189264
12267,15318,15319,1,0,0.064923529650535369
12268,15319,15320,3,0,0.07099018727959798
12269,15320,15321,3,1,0.25049816820268833
12270,15321,15322,4,0,0.019044286580201592
12271,15322,15323,5,0,0.16032054291480577
12272,15323,15324,2,0,0.084125279678167852
12273,15324,15325,3,1,0.22522202390978449
12274,15325,15326,2,0,0.069349377218365885
12275,15326,15327,4,0,0.1180264048698932
12276,15327,15328,5,0,0.092171794110885122
12277,15328,15329,4,0,0.15885298434246528
12278,15329,15330,5,0,0.083015927337725615
12279,15331,15332,4,1,0.25678113069604708
12280,15332,15333,4,0,0.020128913579185094
12281,15333,15334,3,0,0.20627686651393304
12282,15334,15335,3,0,0.026040134695382355
12283,15335,15336,2,0,0.13651217806508034
12284,15337,15338,2,0,0.047473991086092029
12285,15338,15339,5,0,0.12504083389150164
12286,15339,15340,4,1,0.45339703007565652
12287,15340,15341,1,0,0.11499202809263179
12288,15341,15342,1,0,0.049081647816514286
12289,15342,15343,4,0,0.3379369722901317
12290,15343,15344,1,0,0.11433560466190716
12291,15344,15345,5,0,0.23870367902795825
12292,15345,15346,4,0,0.087591283843987969
12293,15346,15347,2,0,0.041573081411780018
12294,15347,15348,5,0,0.16564436399014906
12295,15349,15350,1,0,0.088344816463445441
12296,15350,15351,4,1,0.77925178222911118
12297,15351,15352,5,0,0.32485919231323873
12298,15353,15354,1,0,0.55119976192735987
12299,15354,15355,1,0,0.11913725013010387
12300,15355,15356,2,0,0.035390071500696299
12301,15356,15357,3,0,0.13095994088123847
12302,15357,15358,1,0,0.64419755463821315
12303,15358,15359,4,0,0.034628007916074802
12304,15359,15360,2,0,0.2057950100791871
12305,15361,15362,1,0,0.1894276029900078
12306,15363,15364,5,0,0.13387767663722738
12307,15364,15365,3,0,0.14762014345438243
12308,15365,15366,2,1,0.49026465472230979
12309,15366,15367,1,0,0.061846355260478901
12310,15368,15369,2,1,0.48804935397249122
12311,15369,15370,2,0,0.23702072294108273
12312,15370,15371,1,0,0.031784327268601864
12313,15371,15372,1,0,0.15325906272088158
12314,15372,15373,2,0,0.037289961178841126
12315,15374,15375,2,0,0.036837007800485745
12316,15376,15377,2,0,0.0075416021346233555
12317,15377,15378,3,0,0.25113986926916199
12318,15378,15379,2,0,0.25591583958867353
12319,15379,15380,3,0,0.035320500721295993
12320,15380,15381,5,0,0.057847078995577346
12321,15381,15382,3,0,0.079916144216137408
12322,15382,15383,4,0,0.37196795719710229
12323,15383,15384,1,1,0.68424451645170803
12324,15384,15385,3,0,0.047040531847887902
12325,15388,15389,1,0,0.041643641781181066
12326,15389,15390,2,0,0.018344584244687431
12327,15390,15391,1,0,0.17922126211335629
12328,15391,15392,3,0,0.0077325277653860327
12329,15392,15393,3,1,0.075774091512655198
12330,15394,15395,4,0,0.27320265119524145
12331,15395,15396,3,0,0.11433850056372974
12332,15396,15397,2,0,0.082197119527260359
12333,15398,15399,3,1,0.119218756625734
12334,15401,15402,5,1,0.18333307531096543
12335,15403,15404,4,0,0.14071604142717239
12336,15404,15405,5,0,0.18350254849801553
12337,15406,15407,5,0,0.60698261379616059
12338,15408,15409,3,0,0.060597817738478298
12339,15409,15410,4,0,0.12791596027951344
12340,15410,15411,1,0,0.10423013120912848
12341,15411,15412,1,0,0.37280935236772034
12342,15412,15413,1,0,0.12614059320324078
12343,15413,15414,4,0,0.11549205849107247
12344,15414,15415,4,1,0.21746078080916709
12345,15415,15416,5,0,0.10409189988220474
12346,15417,15418,5,0,0.63438469485035387
12347,15418,15419,2,0,0.088050689278331692
12348,15419,15420,2,0,0.24241915083229235
12349,15420,15421,1,0,0.19547378679226241
12350,15426,15427,1,1,0.17093922113705012
12351,15427,15428,3,1,0.85696272863915934
12352,15428,15429,3,0,0.14396500853911876
12353,15429,15430,1,0,0.15428991161265843
12354,15430,15431,2,0,0.16625252400228213
12355,15431,15432,5,0,0.07791521878986872
12356,15432,15433,2,0,0.11024883169371495
12357,15433,15434,3,0,0.0170050167052626
12358,15434,15435,1,0,0.10167958466267553
12359,15435,15436,5,0,0.23616613078084012
12360,15436,15437,4,0,0.15358311967387114
12361,15437,15438,5,0,0.23164450253521721
12362,15438,15439,5,0,0.32608167462544968
12363,15439,15440,2,1,0.35602929220769131
12364,15440,15441,5,0,0.14454753161119538
12365,15441,15442,5,1,0.099618876388480715
12366,15442,15443,1,0,0.13493041950275328
12367,15443,15444,3,1,0.52691361722396513
12368,15444,15445,4,0,0.17588708195172695
12369,15445,15446,3,0,0.38737576835904453
12370,15446,15447,3,0,0.16148298572564568
12371,15447,15448,2,1,0.32179945277506916
12372,15448,15449,2,0,0.23385165840788405
12373,15450,15451,3,0,0.18080361348311474
12374,15451,15452,2,0,0
12375,15453,15454,3,0,0.11605463190708751
12376,15455,15456,3,0,0.44990011585499445
12377,15456,15457,5,0,0.031708564887882651
12378,15458,15459,1,0,0
12379,15459,15460,3,0,0.33523666069932956
12380,15461,15462,5,0,0.30779239965991806
12381,15463,15464,4,0,0.0084055966533017785
12382,15465,15466,2,0,0.17781769547060156
12383,15466,15467,2,0,0.69787083261102334
12384,15467,15468,4,0,0.077131952589437447
12385,15470,15471,3,0,0.036372493851664918
12386,15471,15472,1,1,0.16032723182054331
12387,15472,15473,4,0,0.066073153160846637
12388,15473,15474,4,0,0.11562199960978956
12389,15474,15475,4,0,0.059721714284160198
12390,15475,15476,3,1,0.54252808963786703
12391,15476,15477,3,0,0.24966447504916911
12392,15477,15478,2,0,0.10182324007872894
12393,15479,15480,3,0,0.21591046900235517
12394,15480,15481,1,1,0.64397580120366726
12395,15481,15482,2,1,0.026796402081984364
12396,15483,15484,3,0,0.18455723121622358
12397,15484,15485,3,0,0.41077496180369372
12398,15485,15486,1,0,0.051104220607315384
12399,15486,15487,4,0,0.056308704616036723
12400,15487,15488,2,1,0.32085501732513377
12401,15488,15489,3,1,0.16496816987973281
12402,15489,15490,5,0,0.19598128277122531
12403,15490,15491,5,1,0.27654155915612894
12404,15492,15493,3,1,0.15914375632541222
12405,15493,15494,4,0,0.13934671621730671
12406,15494,15495,3,1,0.15606144161279625
12407,15495,15496,3,0,0.70259910358959499
12408,15496,15497,3,0,0.16991741169447885
12409,15498,15499,2,0,0.18448968398966167
12410,15499,15500,4,0,0.37104122341475754
12411,15500,15501,5,1,0.59897343234988465
