test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
2633,13423,13424,1,0.17229041719541255,0,-0.15925071935892865,0.17230157942859189,0,-0.1592395571257493,1.1162233179345948e-05
2634,13425,13426,0,0.20225873086874221,0,-0.12928240568559898,0.20224932154172773,0,-0.12929181501261347,9.4093270144868235e-06
2635,13433,13434,0,0.13410743477578538,0,-0.19743370177855582,0.13413647876305992,0,-0.19740465779128127,2.9043987274546268e-05
2636,13434,13435,0,0.087229402451719798,0,-0.24431173410262141,0.087236490760780272,0,-0.24430464579356093,7.088309060473974e-06
2637,13436,13437,0,0.15076812511857385,0,-0.18077301143576735,0.15076644553757712,0,-0.18077469101676408,1.6795809967273811e-06
2638,13453,13454,0,0.22411946495667556,0,-0.10742167159766564,0.22411325935806647,0,-0.10742787719627472,6.2055986090880921e-06
2639,13461,13462,0,0.10866873308608876,0,-0.22287240346825243,0.10866026694253712,0,-0.22288086961180409,8.4661435516414363e-06
2640,13473,13474,0,0.10077550200534682,0,-0.23076563454899437,0.10077303090592958,0,-0.2307681056484116,2.4710994172422174e-06
2641,13478,13479,1,0.78954903742917237,1,0.45800790087483118,0.78955543244485082,1,0.45801429589050963,6.3950156784509105e-06
2642,13479,13480,1,0.70531898605607468,1,0.37377784950173348,0.70533903386648178,1,0.37379789731214058,2.0047810407097799e-05
2643,13483,13484,0,0.036369834535068098,0,-0.29517130201927311,0.036395809476909187,0,-0.29514532707743202,2.5974941841089283e-05
2644,13485,13486,0,0.13477743082943186,0,-0.19676370572490934,0.13477933619959012,0,-0.19676180035475108,1.9053701582616434e-06
2645,13487,13488,0,0.056582329306691534,0,-0.27495880724764965,0.056605356055262387,0,-0.2749357804990788,2.3026748570853517e-05
2646,13492,13493,0,0.13585108744224159,0,-0.19569004911209961,0.13585993541019259,0,-0.19568120114414861,8.8479679510033993e-06
2647,13497,13498,1,0.18779686579910557,0,-0.14374427075523563,0.18780006309131836,0,-0.14374107346302284,3.19729221279208e-06
2648,13503,13504,1,0.17463869557840858,0,-0.15690244097593262,0.17463773911790184,0,-0.15690339743643936,9.5646050674025318e-07
2649,13504,13505,1,0.35548824370365872,1,0.023947107149317526,0.35549394522541167,1,0.023952808671070469,5.7015217529432505e-06
2650,13517,13518,0,0.12309237784438778,0,-0.20844875870995341,0.12295373206332964,0,-0.20858740449101154,0.00013864578105814152
2651,13522,13523,0,0.072924800634805317,0,-0.25861633591953587,0.072933654630796124,0,-0.2586074819235451,8.8539959908068289e-06
2652,13530,13531,0,0.21883091907315869,0,-0.11271021748118251,0.21882889932374358,0,-0.11271223723059762,2.0197494151052986e-06
2653,13533,13534,0,0.17780725187521743,0,-0.15373388467912377,0.17780792798450815,0,-0.15373320856983305,6.7610929072037251e-07
2654,13534,13535,0,0.094078290474984561,0,-0.23746284607935664,0.094124917176235529,0,-0.23741621937810567,4.6626701250968017e-05
2655,13538,13539,0,0.11471917360907863,0,-0.21682196294526257,0.11473459970181686,0,-0.21680653685252432,1.54260927382327e-05
2656,13553,13554,0,0.10354641330628588,0,-0.22799472324805531,0.10355695876224008,0,-0.22798417779210112,1.054545595420564e-05
2657,13573,13574,0,0.075459997950640539,0,-0.25608113860370063,0.075469842335334839,0,-0.25607129421900637,9.8443846942991575e-06
2658,13574,13575,0,0.10732090885506723,0,-0.22422022769927397,0.10735078993345153,0,-0.22419034662088966,2.9881078384294546e-05
2659,13576,13577,0,0.17717896564002833,0,-0.15436217091431287,0.17722947102887562,0,-0.15431166552546557,5.0505388847293942e-05
2660,13581,13582,0,0.18040256959537801,0,-0.15113856695896319,0.18066885505209593,0,-0.15087228150224527,0.00026628545671791848
2661,13586,13587,0,0.12790652128464369,0,-0.20363461526969751,0.12788011404111774,0,-0.20366102251322346,2.6407243525955471e-05
2662,13591,13592,0,0.072124080518951611,0,-0.25941705603538956,0.072114362227820347,0,-0.25942677432652084,9.7182911312637676e-06
2663,13595,13596,0,0.11050686942573729,0,-0.22103426712860391,0.11070962764614553,0,-0.22083150890819567,0.00020275822040824454
2664,13600,13601,0,0.1043671979717327,0,-0.22717393858260848,0.10435158434524973,0,-0.22718955220909148,1.5613626482974263e-05
2665,13602,13603,0,0.17138723525802793,0,-0.16015390129631327,0.17141676477885898,0,-0.16012437177548222,2.9529520831045319e-05
2666,13603,13604,1,0.17147571928651789,0,-0.16006541726782331,0.17152818757586044,0,-0.16001294897848076,5.2468289342549879e-05
2667,13617,13618,0,0.1650107152637354,0,-0.1665304212906058,0.16510163063738428,0,-0.16643950591695691,9.0915373648886577e-05
2668,13619,13620,1,0.30332865302156092,0,-0.028212483532780275,0.30331941960251246,0,-0.028221716951828735,9.2334190484599787e-06
2669,13620,13621,0,0.12170310766560541,0,-0.20983802888873579,0.12176462886554577,0,-0.20977650768879541,6.1521199940364757e-05
2670,13621,13622,0,0.076033134556495616,0,-0.25550800199784557,0.076051600261652308,0,-0.25548953629268889,1.8465705156692214e-05
2671,13625,13626,0,0.046756801233429901,0,-0.2847843353209113,0.046762953577277215,0,-0.28477818297706398,6.1523438473140568e-06
2672,13628,13629,0,0.17743107900211594,0,-0.15411005755222526,0.17744233553198904,0,-0.15409880102235216,1.1256529873104881e-05
2673,13638,13639,0,0.076995342869658853,0,-0.25454579368468233,0.076982207492694091,0,-0.25455892906164712,1.3135376964762413e-05
2674,13647,13648,1,0.34220168303402521,1,0.010660546479684008,0.34217363120169314,1,0.010632494647351942,2.805183233206554e-05
2675,13649,13650,0,0.065806215742554644,0,-0.26573492081178657,0.065820980519047237,0,-0.26572015603529398,1.476477649259289e-05
2676,13651,13652,0,0.15560119764539446,0,-0.17593993890894674,0.15535621550087655,0,-0.17618492105346464,0.00024498214451790234
2677,13656,13657,0,0.20102792068306335,0,-0.13051321587127784,0.20110593420392336,0,-0.13043520235041783,7.8013520860009677e-05
2678,13661,13662,0,0.0077845868807186885,0,-0.3237565496736225,0.0078009652813122912,0,-0.3237401712730289,1.6378400593602613e-05
2679,13664,13665,0,0.18374711656641809,0,-0.1477940199879231,0.18377982010123281,0,-0.14776131645310839,3.2703534814715329e-05
2680,13667,13668,0,0.13158774750829791,0,-0.19995338904604329,0.13162676843917454,0,-0.19991436811516666,3.9020930876626503e-05
2681,13668,13669,0,0.14463768377129704,0,-0.18690345278304415,0.14435963326171081,0,-0.18718150329263039,0.00027805050958623623
2682,13670,13671,0,0.1711067696621193,0,-0.1604343668922219,0.17109813650121983,0,-0.16044300005312137,8.6331608994683062e-06
2683,13678,13679,0,0.12968483481549076,0,-0.20185630173885044,0.1296781475029567,0,-0.2018629890513845,6.6873125340594086e-06
2684,13680,13681,0,0.63281552946658126,1,0.30127439291224006,0.63288165064809887,1,0.30134051409375767,6.6121181517608818e-05
2685,13695,13696,0,0.4296170699779383,1,0.098075933423597106,0.42957047069715221,1,0.098029334142811009,4.6599280786097097e-05
2686,13696,13697,0,0.70194072694356946,1,0.37039959038922826,0.70191866240309597,1,0.37037752584875477,2.2064540473487604e-05
2687,13702,13703,0,0.22884486600886642,0,-0.10269627054547478,0.22884385009776462,0,-0.10269728645657658,1.015911101798217e-06
2688,13704,13705,0,0.054856474134898074,0,-0.27668466241944312,0.054867954947865283,0,-0.27667318160647592,1.1480812967208653e-05
2689,13705,13706,0,0.17553263074914568,0,-0.15600850580519551,0.17554464075303045,0,-0.15599649580131075,1.2010003884760367e-05
2690,13706,13707,0,0.14852223097580469,0,-0.18301890557853651,0.14878331287080152,0,-0.18275782368353968,0.00026108189499682299
2691,13716,13717,0,0.40194943453842186,1,0.070408297984080659,0.4019602511987489,1,0.070419114644407699,1.0816660327039873e-05
2692,13717,13718,1,0.74198820886253258,1,0.41044707230819139,0.73954107290098037,1,0.40799993634663917,0.0024471359615522159
2693,13719,13720,0,0.78515243495268305,1,0.45361129839834186,0.78514612171669651,1,0.45360498516235531,6.3132359865436527e-06
2694,13720,13721,1,0.1762788840651206,0,-0.1552622524892206,0.17631120401713116,0,-0.15522993253721004,3.2319952010556596e-05
2695,13724,13725,0,0.087193030119330897,0,-0.24434810643501031,0.087200686707932101,0,-0.2443404498464091,7.6565886012042172e-06
2696,13726,13727,0,0.22753329312260559,0,-0.10400784343173561,0.22753667543437489,0,-0.10400446111996631,3.3823117693010385e-06
2697,13730,13731,1,0.31718261399424347,0,-0.014358522560097731,0.31718210783589718,0,-0.014359028718444022,5.0615834629175183e-07
2698,13732,13733,0,0.06608505693453863,0,-0.26545607961980255,0.066090651724777003,0,-0.26545048482956418,5.5947902383723935e-06
2699,13737,13738,0,0.13431751887073287,0,-0.19722361768360833,0.13436502199788972,0,-0.19717611455645148,4.7503127156844904e-05
2700,13739,13740,1,0.79941046147989825,1,0.46786932492555705,0.7991911534125371,1,0.4676500168581959,0.00021930806736114583
2701,13741,13742,1,0.1852867480960968,0,-0.1462543884582444,0.18530164898545815,0,-0.14623948756888305,1.4900889361346703e-05
2702,13745,13746,0,0.51252636056896028,1,0.18098522401461908,0.50561587454575785,1,0.17407473799141665,0.0069104860232024334
2703,13749,13750,0,0.25408803454543605,0,-0.07745310200890515,0.25407487889114228,0,-0.077466257663198923,1.3155654293772745e-05
2704,13767,13768,0,0.15808186844934824,0,-0.17345926810499296,0.15798861834155789,0,-0.17355251821278331,9.3250107790349146e-05
2705,13770,13771,0,0.1847898352840246,0,-0.1467513012703166,0.18479084279696725,0,-0.14675029375737395,1.0075129426578844e-06
2706,13779,13780,0,0.087125961976952118,0,-0.24441517457738909,0.087129023425064997,0,-0.24441211312927619,3.061448112878784e-06
2707,13786,13787,0,0.063575166877862868,0,-0.26796596967647834,0.063524995513720303,0,-0.26801614104062088,5.0171364142564956e-05
2708,13793,13794,0,0.034968886192176751,0,-0.29657225036216445,0.035017645423869044,0,-0.29652349113047216,4.8759231692292737e-05
2709,13794,13795,0,0.13151527901728061,0,-0.20002585753706059,0.13152876571533953,0,-0.20001237083900167,1.3486698058923219e-05
2710,13797,13798,0,0.5360820409808521,1,0.20454090442651091,0.53607928902240176,1,0.20453815246806056,2.7519584503421513e-06
2711,13800,13801,0,0.54587613834993809,1,0.21433500179559689,0.54557806366504946,1,0.21403692711070826,0.00029807468488862732
2712,13801,13802,0,0.36509592011624553,1,0.033554783561904333,0.36520124174063129,1,0.03366010518629009,0.00010532162438575687
2713,13805,13806,0,0.077974940060014666,0,-0.25356619649432655,0.077840339261295799,0,-0.2537007972930454,0.00013460079871886743
2714,13809,13810,0,0.30562304707908639,0,-0.025918089475254813,0.30543322153116581,0,-0.026107915023175388,0.0001898255479205746
2715,13811,13812,0,0.21279230539142865,0,-0.11874883116291254,0.21274996010844205,0,-0.11879117644589915,4.2345282986605559e-05
2716,13823,13824,0,0.25374378401967951,0,-0.07779735253466169,0.25367593283688927,0,-0.077865203717451925,6.7851182790235054e-05
2717,13825,13826,0,0.092232545682885386,0,-0.23930859087145581,0.09224527734893137,0,-0.23929585920540983,1.2731666045984191e-05
2718,13828,13829,0,0.10586026539352776,0,-0.22568087116081342,0.10582724127078466,0,-0.22571389528355654,3.302412274309996e-05
2719,13833,13834,0,0.16726185463602736,0,-0.16427928191831384,0.1672616004924036,0,-0.1642795360619376,2.5414362375686395e-07
2720,13837,13838,0,0.15194508510939955,0,-0.17959605144494165,0.15186828811977349,0,-0.17967284843456771,7.6796989626065626e-05
2721,13841,13842,0,0.093675611966457642,0,-0.23786552458788357,0.093724220639461286,0,-0.23781691591487991,4.8608673003644465e-05
2722,13849,13850,0,0.18611119926679953,0,-0.14542993728754167,0.18611435426308565,0,-0.14542678229125555,3.1549962861143754e-06
2723,13852,13853,0,0.12374624264584709,0,-0.20779489390849409,0.12373293388767627,0,-0.20780820266666494,1.3308758170821333e-05
2724,13860,13861,0,0.21572928307725722,0,-0.11581185347708398,0.21574278608767727,0,-0.11579835046666392,1.3503010420051753e-05
2725,13861,13862,1,0.030862159137771263,0,-0.30067897741656996,0.030794394477928706,0,-0.3007467420764125,6.7764659842557001e-05
2726,13862,13863,0,0.18794797339266966,0,-0.14359316316167153,0.18799659603775198,0,-0.14354454051658921,4.862264508231906e-05
2727,13866,13867,0,0.19529973453024044,0,-0.13624140202410076,0.19528392175851911,0,-0.13625721479582209,1.5812771721329666e-05
2728,13867,13868,0,0.15634306444633908,0,-0.17519807210800212,0.15635597521042913,0,-0.17518516134391207,1.2910764090046101e-05
2729,13869,13870,0,0.21727339235768631,0,-0.11426774419665489,0.21732171894555957,0,-0.11421941760878163,4.832658787326527e-05
2730,13872,13873,0,0.68469999134706661,1,0.35315885479272541,0.68474020586817097,1,0.35319906931382977,4.0214521104364742e-05
2731,13874,13875,0,0.023005262453546865,0,-0.30853587410079431,0.023082220020727403,0,-0.30845891653361379,7.6957567180537673e-05
2732,13876,13877,0,0.53453389624506298,1,0.20299275969072178,0.53447793540795463,1,0.20293679885361343,5.5960837108348649e-05
2733,13877,13878,0,0.22924396954700932,0,-0.10229716700733188,0.22916162129317533,0,-0.10237951526116587,8.2348253833991469e-05
2734,13879,13880,0,0.10616751238375746,0,-0.22537362417058374,0.10617676109908407,0,-0.22536437545525712,9.2487153266068711e-06
2735,13881,13882,1,0.34151132985911553,1,0.009970193304774333,0.34152004197767882,1,0.0099789054233376251,8.7121185632921261e-06
2736,13900,13901,0,0.1767244139133447,0,-0.1548167226409965,0.17678987494464465,0,-0.15475126160969654,6.5461031299951511e-05
2737,13903,13904,0,0.43065573733874934,1,0.099114600784408147,0.43068451240428995,1,0.099143375849948756,2.8775065540609379e-05
2738,13905,13906,0,0.054413232827158903,0,-0.27712790372718232,0.054424420579536191,0,-0.27711671597480503,1.1187752377288251e-05
2739,13915,13916,0,0.154534025152682,0,-0.1770071114016592,0.15454842259989643,0,-0.17699271395444477,1.439744721443148e-05
2740,13918,13919,0,0.11376521033213716,0,-0.21777592622220404,0.11374029810120041,0,-0.2178008384531408,2.4912230936743884e-05
2741,13920,13921,0,0.055962027322817187,0,-0.27557910923152401,0.055916624132705699,0,-0.27562451242163549,4.5403190111488467e-05
2742,13922,13923,1,0.22786972384729856,0,-0.10367141270704264,0.22786947807984145,0,-0.10367165847449974,2.4576745710769288e-07
2743,13926,13927,0,0.1512091124084019,0,-0.1803320241459393,0.15124343422030295,0,-0.18029770233403825,3.4321811901050214e-05
2744,13932,13933,0,0.61189387838072695,1,0.28035274182638575,0.61191574070638699,1,0.28037460415204579,2.1862325660038096e-05
2745,13933,13934,0,0.10255827366839576,0,-0.22898286288594544,0.10253441853663386,0,-0.22900671801770733,2.3855131761896242e-05
2746,13938,13939,0,0.12033011056268107,0,-0.21121102599166014,0.12043695499970386,0,-0.21110418155463734,0.00010684443702278779
2747,13941,13942,1,0.18402174954394093,0,-0.14751938701040027,0.18396422910166874,0,-0.14757690745267246,5.7520442272196437e-05
2748,13942,13943,0,0.14544359092821454,0,-0.18609754562612665,0.14543592645743969,0,-0.18610521009690151,7.6644707748541041e-06
2749,13943,13944,1,0.25185145443941187,0,-0.079689682114929328,0.25183997898025356,0,-0.079701157574087633,1.1475459158305501e-05
2750,13953,13954,0,0.04254569712637734,0,-0.28899543942796385,0.042533215022723982,0,-0.2890079215316172,1.248210365335789e-05
2751,13954,13955,0,0.19608567393157511,0,-0.13545546262276609,0.19605874423933065,0,-0.13548239231501055,2.6929692244465064e-05
2752,13956,13957,1,0.38036395789179667,1,0.048822821337455469,0.38037081195091227,1,0.048829675396571071,6.8540591156018849e-06
2753,13960,13961,0,0.63183263781511345,1,0.30029150126077225,0.63185790104383577,1,0.30031676448949457,2.5263228722316455e-05
2754,13964,13965,0,0.19077771797210721,0,-0.14076341858223398,0.19075596346573698,0,-0.14078517308860422,2.1754506370236237e-05
2755,13966,13967,1,0.78045358608399973,1,0.44891244952965853,0.78033855496220417,1,0.44879741840786297,0.0001150311217955613
2756,13968,13969,1,0.71473742514927652,1,0.38319628859493532,0.71474013434584005,1,0.38319899779149885,2.7091965635328563e-06
2757,13969,13970,0,0.11644867204850888,0,-0.2150924645058323,0.11641271115648652,0,-0.21512842539785468,3.5960892022360302e-05
2758,13973,13974,0,0.44673605488193713,1,0.11519491832759593,0.44675190981809187,1,0.11521077326375068,1.5854936154746646e-05
2759,13979,13980,1,0.14793583232678773,0,-0.18360530422755347,0.14794144735683293,0,-0.18359968919750827,5.6150300452029178e-06
2760,13980,13981,0,0.081014737978454487,0,-0.25052639857588671,0.081039293034776111,0,-0.25050184351956506,2.455505632162347e-05
2761,13990,13991,0,0.12871282089280336,0,-0.20282831566153783,0.1287326476265411,0,-0.2028084889278001,1.9826733737737801e-05
2762,13995,13996,0,0.13728531032934829,0,-0.19425582622499291,0.1373099980465205,0,-0.1942311385078207,2.468771717220597e-05
2763,13997,13998,1,0.6255573335366168,1,0.2940161969822756,0.62555278414465487,1,0.29401164759031367,4.5493919619277179e-06
2764,13998,13999,0,0.080077731730953672,0,-0.25146340482338753,0.080096254740260775,0,-0.25144488181408042,1.8523009307103155e-05
2765,14005,14006,0,0.16886581745344062,0,-0.16267531910090058,0.16889520560409774,0,-0.16264593095024346,2.9388150657116974e-05
2766,14007,14008,1,0.16005786374925557,0,-0.17148327280508563,0.16007113963658626,0,-0.17146999691775494,1.3275887330688185e-05
2767,14008,14009,0,0.16923833523139181,0,-0.16230280132294939,0.1692347820949763,0,-0.16230635445936489,3.553136415507252e-06
2768,14026,14027,0,0,0,-0.3315411365543412,4.7687533730842695e-08,0,-0.33154108886680744,4.7687533730842695e-08
2769,14030,14031,1,0.21948890724798856,0,-0.11205222930635264,0.2194386989429129,0,-0.1121024376114283,5.0208305075655213e-05
2770,14031,14032,0,0.19626870160626306,0,-0.13527243494807814,0.19628132001172666,0,-0.13525981654261454,1.2618405463599158e-05
2771,14041,14042,0,0.065016073514521752,0,-0.26652506303981943,0.065052624950110882,0,-0.26648851160423032,3.6551435589129988e-05
2772,14049,14050,1,0.23559366006493068,0,-0.095947476489410516,0.23553627370012792,0,-0.09600486285421328,5.7386364802763934e-05
2773,14051,14052,0,0.14946241661812185,0,-0.18207871993621935,0.14946925857393817,0,-0.18207187798040303,6.8419558163224092e-06
2774,14054,14055,0,0.14347525640932779,0,-0.18806588014501341,0.14357053383110305,0,-0.18797060272323815,9.5277421775258331e-05
2775,14058,14059,0,0.18568089060844145,0,-0.14586024594589975,0.18573240177335598,0,-0.14580873478098522,5.1511164914530561e-05
2776,14071,14072,1,0.75396879202281897,1,0.42242765546847777,0.75396667853681276,1,0.42242554198247156,2.1134860062055338e-06
2777,14074,14075,1,0.61033581312095608,1,0.27879467656661489,0.6103375512376803,1,0.2787964146833391,1.7381167242147555e-06
2778,14077,14078,0,0.11807914835843884,0,-0.21346198819590234,0.11772935077176508,0,-0.21381178578257612,0.00034979758667376404
2779,14080,14081,0,0.29513292899041893,0,-0.036408207563922268,0.29511646665777652,0,-0.036424669896564676,1.6462332642408484e-05
2780,14088,14089,0,0.18989676900236271,0,-0.14164436755197848,0.18993424789371618,0,-0.14160688866062501,3.7478891353470711e-05
2781,14089,14090,0,0.073381582150006952,0,-0.25815955440433425,0.073348533583828063,0,-0.25819260297051316,3.3048566178889294e-05
2782,14107,14108,0,0.038323302424596459,0,-0.29321783412974473,0.038326882210445959,0,-0.29321425434389525,3.5797858495001389e-06
2783,14125,14126,0,0.046296912922992775,0,-0.28524422363134844,0.046280686159943324,0,-0.28526045039439785,1.6226763049451143e-05
2784,14137,14138,0,0.12730293018602398,0,-0.20423820636831722,0.12730544901077917,0,-0.20423568754356203,2.5188247551877208e-06
2785,14138,14139,0,0.23706424865558526,0,-0.09447688789875594,0.23706931049877705,0,-0.094471826055564145,5.0618431917948126e-06
2786,14140,14141,0,0.32004805021062599,0,-0.011493086343715209,0.32010164139195241,0,-0.011439495162388791,5.3591181326417825e-05
2787,14151,14152,0,0.32982202936691357,0,-0.0017191071874276265,0.32983263220598308,0,-0.0017085043483581197,1.0602839069506764e-05
2788,14153,14154,0,0.12518991649217728,0,-0.20635122006216391,0.12519856829161546,0,-0.20634256826272573,8.6517994381807295e-06
2789,14159,14160,1,0.1366493543225368,0,-0.19489178223180439,0.13689328640329815,0,-0.19464785015104305,0.00024393208076134432
2790,14161,14162,1,0.47316168246928864,1,0.14162054591494744,0.47317096227243149,1,0.1416298257180903,9.2798031428587002e-06
2791,14165,14166,0,0.11249072645537214,0,-0.21905041009896906,0.11256026826138985,0,-0.21898086829295135,6.9541806017703323e-05
2792,14167,14168,1,0.17632707894451183,0,-0.15521405760982937,0.17643797953310553,0,-0.15510315702123567,0.00011090058859369867
2793,14168,14169,0,0.17441635234147065,0,-0.15712478421287054,0.17449974028857143,0,-0.15704139626576977,8.3387947100777016e-05
2794,14176,14177,1,0.65059822270764889,1,0.31905708615330769,0.65061975394946958,1,0.31907861739512838,2.1531241820693658e-05
2795,14185,14186,0,0.16321657608030199,0,-0.16832456047403921,0.16323023731071859,0,-0.16831089924362261,1.3661230416600612e-05
2796,14187,14188,0,0.13652475355608001,0,-0.19501638299826118,0.1365348307972582,0,-0.195006305757083,1.0077241178185758e-05
2797,14188,14189,0,0.21496672571842607,0,-0.11657441083591513,0.21506477055161263,0,-0.11647636600272857,9.8044833186566871e-05
2798,14192,14193,0,0.097640381783688654,0,-0.23390075477065253,0.097626378740218248,0,-0.23391475781412296,1.4003043470406373e-05
2799,14193,14194,0,0.17185073884107149,0,-0.15969039771326971,0.1718098937534806,0,-0.1597312428008606,4.0845087590890561e-05
2800,14196,14197,0,0.04947435940003423,0,-0.28206677715430695,0.049472300770705205,0,-0.28206883578363601,2.0586293290256186e-06
2801,14198,14199,0,0.11296751718266138,0,-0.21857361937167982,0.11296015227889671,0,-0.21858098427544448,7.3649037646700277e-06
2802,14204,14205,1,0.19594227629968494,0,-0.13559886025465626,0.19593015156677113,0,-0.13561098498757007,1.2124732913815217e-05
2803,14213,14214,0,0.14411969276938921,0,-0.18742144378495199,0.14411130622859974,0,-0.18742983032574145,8.3865407894678778e-06
2804,14214,14215,1,0.21213230913562281,0,-0.11940882741871839,0.21211734256062109,0,-0.11942379399372011,1.4966575001718052e-05
2805,14220,14221,1,0.77235390151806083,1,0.44081276496371963,0.77232364174643209,1,0.44078250519209089,3.025977162873783e-05
2806,14223,14224,0,0.16596755402723487,0,-0.16557358252710633,0.16597453058764894,0,-0.16556660596669226,6.9765604140681337e-06
2807,14224,14225,0,0.1479577005618633,0,-0.18358343599247789,0.14796444912152326,0,-0.18357668743281794,6.748559659958131e-06
2808,14225,14226,1,0.80659728748870285,1,0.47505615093436165,0.80654619958412777,1,0.47500506302978657,5.1087904575086718e-05
2809,14234,14235,0,0.0085949969063798294,0,-0.32294613964796137,0.0086013700795149507,0,-0.32293976647482625,6.3731731351213128e-06
2810,14238,14239,0,0.0581640607129119,0,-0.27337707584142928,0.058170710313435847,0,-0.27337042624090535,6.6496005239474743e-06
2811,14240,14241,0,0.083984067185215269,0,-0.24755706936912591,0.083936020707250078,0,-0.24760511584709111,4.8046477965191237e-05
2812,14251,14252,1,0.67740629980332878,1,0.34586516324898758,0.6775909012975907,1,0.3460497647432495,0.00018460149426191563
2813,14254,14255,0,0.3598326868018713,1,0.028291550247530106,0.35987015891782276,1,0.02832902236348156,3.74721159514535e-05
2814,14261,14262,1,0.12033307850681878,0,-0.21120805804752241,0.120329902672642,0,-0.21121123388169921,3.175834176777359e-06
2815,14263,14264,0,0.099156904593997744,0,-0.23238423196034347,0.099162495035597251,0,-0.23237864151874393,5.5904415995067236e-06
2816,14277,14278,0,0.50719977541155137,1,0.17565863885721017,0.50727145356102943,1,0.17573031700668823,7.1678149478060504e-05
2817,14279,14280,1,0.18171087947530429,0,-0.14983025707903691,0.18153863204741585,0,-0.15000250450692534,0.00017224742788843339
2818,14281,14282,0,0.20858322979353808,0,-0.12295790676080312,0.20858284220658327,0,-0.12295829434775793,3.8758695480867189e-07
2819,14285,14286,0,0.038495483820276268,0,-0.29304565273406491,0.038498196137384068,0,-0.29304294041695711,2.7123171078002883e-06
2820,14303,14304,0,0.287874235868813,0,-0.043666900685528198,0.28786977909189904,0,-0.043671357462442162,4.4567769139636226e-06
2821,14304,14305,0,0.14226468535188277,0,-0.18927645120245842,0.14224807614034832,0,-0.18929306041399288,1.660921153445738e-05
2822,14307,14308,0,0.036062968433603702,0,-0.29547816812073752,0.036018854082542809,0,-0.2955222824717984,4.4114351060893509e-05
2823,14308,14309,0,0.10915402667945934,0,-0.22238710987488186,0.10913123715771247,0,-0.22240989939662872,2.2789521746863217e-05
2824,14318,14319,0,0.092780557535277322,0,-0.23876057901906389,0.092751432424915931,0,-0.23878970412942527,2.9125110361391537e-05
2825,14319,14320,0,0.10102925164020615,0,-0.23051188491413505,0.10088858051191381,0,-0.2306525560424274,0.00014067112829234396
2826,14326,14327,0,0.11683382085241723,0,-0.21470731570192397,0.11687794090231894,0,-0.21466319565202224,4.4120049901716363e-05
2827,14330,14331,1,0.70157255557858489,1,0.37003141902424369,0.7015343760707764,1,0.3699932395164352,3.8179507808488999e-05
2828,14331,14332,0,0.10612365461849022,0,-0.22541748193585098,0.10613410935877959,0,-0.2254070271955616,1.0454740289378428e-05
2829,14336,14337,0,0,0,-0.3315411365543412,4.9311295401430859e-08,0,-0.33154108724304582,4.9311295401430859e-08
2830,14340,14341,0,0.74868484820508585,1,0.41714371165074465,0.74866291963504972,1,0.41712178308070852,2.1928570036133799e-05
2831,14346,14347,0,0.044433117459610212,0,-0.28710801909473099,0.044460210164271333,0,-0.28708092639006988,2.7092704661120515e-05
2832,14353,14354,0,0.18347660843193081,0,-0.14806452812241039,0.18346713680272611,0,-0.14807399975161509,9.471629204699239e-06
2833,14354,14355,1,0.4450655856651769,1,0.1135244491108357,0.44501452675906716,1,0.11347339020472597,5.1058906109735513e-05
2834,14356,14357,0,0.1040386000575662,0,-0.22750253649677499,0.10416659066606082,0,-0.22737454588828038,0.00012799060849462418
2835,14364,14365,0,0.23249924896240476,0,-0.099041887591936439,0.23251114945431325,0,-0.099029987100027944,1.1900491908495292e-05
2836,14369,14370,0,0.086487521269428713,0,-0.24505361528491248,0.086502255910419906,0,-0.24503888064392129,1.4734640991193038e-05
2837,14373,14374,1,0.18637266192046495,0,-0.14516847463387625,0.18637816308444338,0,-0.14516297346989782,5.5011639784330324e-06
2838,14379,14380,0,0.045885636555791851,0,-0.28565549999854933,0.045929559227149683,0,-0.2856115773271915,4.3922671357832233e-05
2839,14394,14395,0,0.018140069801470454,0,-0.31340106675287072,0.01815365837903497,0,-0.31338747817530621,1.3588577564515453e-05
2840,14398,14399,0,0.027122832844734587,0,-0.3044183037096066,0.02713109434560108,0,-0.30441004220874013,8.2615008664931044e-06
2841,14400,14401,0,0.076683692327482553,0,-0.25485744422685863,0.076792427218602952,0,-0.25474870933573823,0.00010873489112039891
2842,14401,14402,0,0.23228048579494395,0,-0.099260650759397245,0.23227333909683509,0,-0.099267797457506107,7.1466981088619264e-06
2843,14412,14413,0,0.10242625990201096,0,-0.22911487665233024,0.10242394057736876,0,-0.22911719597697244,2.3193246422026359e-06
2844,14415,14416,0,0.031343559867352391,0,-0.30019757668698882,0.031415992530045719,0,-0.30012514402429546,7.2432662693328043e-05
2845,14417,14418,0,0.14489815397036607,0,-0.18664298258397513,0.14486075937144716,0,-0.18668037718289404,3.7394598918910615e-05
2846,14418,14419,0,0.65513094681630413,1,0.32358981026196293,0.6550980000736103,1,0.3235568635192691,3.2946742693829023e-05
2847,14421,14422,0,0.20220152427981672,0,-0.12933961227452448,0.20221687170332106,0,-0.12932426485102014,1.5347423504341595e-05
2848,14422,14423,0,0.10680488412195557,0,-0.22473625243238562,0.10699878948436511,0,-0.22454234706997608,0.00019390536240954104
