test_position,row_id,original_id,y_true,final_cpp_score,final_cpp_label,final_cpp_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
2265,11432,11433,1,0.21426594471139238,0,-0.11727519184294882,0.21427585379118089,0,-0.11726528276316031,9.9090797885115212e-06
2266,11463,11464,0,0.14553896784681827,0,-0.18600216870752292,0.14551031665495548,0,-0.18603081989938572,2.8651191862794079e-05
2267,11479,11480,0,0.0589113345959432,0,-0.27262980195839798,0.058918420884233866,0,-0.27262271567010732,7.0862882906655433e-06
2268,11491,11492,0,0.064094341850522832,0,-0.26744679470381838,0.064078946285510335,0,-0.26746219026883089,1.5395565012496504e-05
2269,11492,11493,0,0.11916065063999336,0,-0.21238048591434783,0.11808265442427388,0,-0.21345848213006732,0.0010779962157194817
2270,11499,11500,0,0.21617366205797478,0,-0.11536747449636642,0.2161496138030915,0,-0.1153915227512497,2.4048254883279885e-05
2271,11508,11509,0,0.1686377117040761,0,-0.1629034248502651,0.16863993266770042,0,-0.16290120388664078,2.2209636243164521e-06
2272,11509,11510,0,0.17239304649439405,0,-0.15914809005994715,0.17259830332679865,0,-0.15894283322754255,0.00020525683240460446
2273,11512,11513,0,0.1181687760092619,0,-0.2133723605450793,0.11817670726150428,0,-0.21336442929283692,7.9312522423824472e-06
2274,11515,11516,0,0.085769474646245125,0,-0.24577166190809607,0.085774548059716696,0,-0.24576658849462452,5.0734134715707535e-06
2275,11519,11520,1,0.26161813238113119,0,-0.069923004173210013,0.26160146199253809,0,-0.069939674561803111,1.6670388593098551e-05
2276,11523,11524,0,0.14359198279005697,0,-0.18794915376428423,0.14373080813327871,0,-0.18781032842106249,0.0001388253432217379
2277,11532,11533,0,0.11147997773967888,0,-0.22006115881466232,0.11146144339484008,0,-0.2200796931595011,1.8534344838797012e-05
2278,11536,11537,0,0.15316340195141862,0,-0.17837773460292258,0.15317293058141768,0,-0.17836820597292352,9.5286299990615664e-06
2279,11549,11550,1,0.1032075805759088,0,-0.22833355597843241,0.10319684241208478,0,-0.22834429414225643,1.0738163824020042e-05
2280,11562,11563,0,0.13689879658960463,0,-0.19464233996473657,0.13690468479718113,0,-0.19463645175716007,5.8882075764932207e-06
2281,11588,11589,0,0.21979688773881584,0,-0.11174424881552536,0.21983893023476148,0,-0.11170220631957972,4.2042495945637803e-05
2282,11592,11593,0,0.20127072153645667,0,-0.13027041501788453,0.20107296649788425,0,-0.13046817005645694,0.00019775503857241694
2283,11602,11603,0,0.21624463093140817,0,-0.11529650562293303,0.21620997916388329,0,-0.11533115739045791,3.4651767524873645e-05
2284,11611,11612,0,0.10069918487964435,0,-0.23084195167469684,0.10068481983275179,0,-0.23085631672158941,1.4365046892561573e-05
2285,11613,11614,0,0.17505623923339861,0,-0.15648489732094259,0.17517665654303072,0,-0.15636448001131048,0.00012041730963210928
2286,11620,11621,0,0.08833789956677357,0,-0.24320323698756763,0.088485081109943506,0,-0.24305605544439768,0.00014718154316993581
2287,11624,11625,0,0.0089213235863614092,0,-0.32261981296797981,0.0089264282025098788,0,-0.32261470835183131,5.1046161484696179e-06
2288,11629,11630,0,0.13670078884194412,0,-0.19484034771239708,0.13674044785876135,0,-0.19480068869557984,3.965901681723949e-05
2289,11630,11631,0,0.073348109325000022,0,-0.25819302722934118,0.07338820047265239,0,-0.25815293608168882,4.0091147652368542e-05
2290,11644,11645,0,0.058873090878704112,0,-0.27266804567563707,0.058879802218993263,0,-0.27266133433534795,6.7113402891505469e-06
2291,11647,11648,0,0.10011833700343636,0,-0.23142279955090483,0.1001145170053153,0,-0.23142661954902588,3.819998121060153e-06
2292,11648,11649,0,0.19372056366045867,0,-0.13782057289388253,0.1937053975617547,0,-0.1378357389925865,1.5166098703972564e-05
2293,11658,11659,1,0.6206226273402462,1,0.289081490785905,0.62065957289500329,1,0.28911843634066209,3.6945554757084054e-05
2294,11670,11671,0,0.15965728725705028,0,-0.17188384929729092,0.15965472144002585,0,-0.17188641511431535,2.5658170244302614e-06
2295,11692,11693,0,0.45677802594708966,1,0.12523688939274846,0.45679256842058896,1,0.12525143186624776,1.45424734993016e-05
2296,11693,11694,0,0.12725744894159705,0,-0.20428368761274415,0.12726321398790821,0,-0.20427792256643298,5.7650463111680317e-06
2297,11695,11696,0,0.10575959565053364,0,-0.22578154090380756,0.10576415669259166,0,-0.22577697986174955,4.5610420580238786e-06
2298,11707,11708,0,0.38730983220366449,1,0.055768695649323297,0.38734645626843445,1,0.055805319714093249,3.662406476995228e-05
2299,11709,11710,0,0.13725083677334704,0,-0.19429029978099416,0.13728337050120304,0,-0.19425776605313816,3.2533727855998951e-05
2300,11710,11711,0,0.21072336487792359,0,-0.12081777167641761,0.21074149481276902,0,-0.12079964174157218,1.8129934845428908e-05
2301,11711,11712,0,0.082774909985999331,0,-0.24876622656834185,0.082766763413443051,0,-0.24877437314089815,8.1465725562807068e-06
2302,11722,11723,0,0.13806434042772994,0,-0.19347679612661126,0.13804937112243093,0,-0.19349176543191027,1.4969305299011859e-05
2303,11725,11726,1,0.099791253414724376,0,-0.23174988313961681,0.09979088632941506,0,-0.23175025022492612,3.6708530931628403e-07
2304,11727,11728,1,0.14198604018416081,0,-0.18955509637018039,0.14185222981061404,0,-0.18968890674372715,0.00013381037354676106
2305,11728,11729,0,0.046635840592027161,0,-0.28490529596231406,0.046647061192615268,0,-0.28489407536172595,1.1220600588106311e-05
2306,11735,11736,0,0.12493954492954604,0,-0.20660159162479516,0.12510569784372216,0,-0.20643543871061903,0.00016615291417612643
2307,11738,11739,1,0.70382318920800058,1,0.37228205265365938,0.70377375171933476,1,0.37223261516499356,4.9437488665815543e-05
2308,11748,11749,0,0.64854177018029802,1,0.31700063362595682,0.64858874972483671,1,0.31704761317049551,4.6979544538694462e-05
2309,11753,11754,0,0.0098859519297644256,0,-0.32165518462457676,0.009891635537776439,0,-0.32164950101656475,5.6836080120133831e-06
2310,11754,11755,0,0.28875766897751082,0,-0.042783467576830381,0.28876076740360251,0,-0.042780369150738684,3.0984260916966377e-06
2311,11755,11756,0,0.16842220115652701,0,-0.16311893539781419,0.16842231902051075,0,-0.16311881753383045,1.1786398373958562e-07
2312,11757,11758,0,0.2991838194996107,0,-0.032357317054730494,0.29960863343108413,0,-0.031932503123257072,0.00042481393147342228
2313,11759,11760,0,0.12224910147511299,0,-0.20929203507922822,0.12235546824139538,0,-0.20918566831294583,0.00010636676628239528
2314,11760,11761,0,0.33869248221912129,1,0.0071513456647800955,0.33870797048782419,1,0.0071668339334829967,1.5488268702901209e-05
2315,11774,11775,0,0.1554256047907521,0,-0.1761155317635891,0.15542461075383521,0,-0.17611652580050599,9.9403691689037288e-07
2316,11781,11782,0,0.1034440160275632,0,-0.228097120526778,0.10345917241615128,0,-0.22808196413818993,1.515638858808066e-05
2317,11784,11785,0,0.53008778072020513,1,0.19854664416586393,0.53009319241949715,1,0.19855205586515595,5.4116992920238971e-06
2318,11785,11786,0,0.12845091650374968,0,-0.20309022005059152,0.12845052468855808,0,-0.20309061186578312,3.9181519159714462e-07
2319,11790,11791,0,0.11411409774845654,0,-0.21742703880588465,0.11423946877246062,0,-0.21730166778188059,0.00012537102400407563
2320,11794,11795,1,0.40071736309070499,1,0.069176226536363794,0.40072569414661069,1,0.069184557592269491,8.331055905697049e-06
2321,11806,11807,0,0.082061976383715762,0,-0.24947916017062544,0.082055640513210557,0,-0.24948549604113063,6.3358705052057873e-06
2322,11812,11813,0,0.095462119749737895,0,-0.2360790168046033,0.095472744299550091,0,-0.23606839225479109,1.0624549812196515e-05
2323,11813,11814,1,0.56284847238699409,1,0.23130733583265289,0.56285190091710302,1,0.23131076436276182,3.4285301089287401e-06
2324,11817,11818,0,0.71372643452324669,1,0.38218529796890549,0.71372551319503252,1,0.38218437664069133,9.2132821416512911e-07
2325,11822,11823,0,0.14453165774723231,0,-0.18700947880710889,0.14454858370221685,0,-0.18699255285212435,1.6925954984536862e-05
2326,11825,11826,1,0.44044058121603619,1,0.10889944466169499,0.43641211422945669,1,0.1048709776751155,0.0040284669865794931
2327,11834,11835,0,0.62625398215744865,1,0.29471284560310745,0.62620214161412036,1,0.29466100505977916,5.1840543328296462e-05
2328,11838,11839,0,0.06923587215736926,0,-0.26230526439697194,0.069266283644105892,0,-0.26227485291023533,3.0411486736631188e-05
2329,11844,11845,0,0.73838003201902946,1,0.40683889546468827,0.73839186642495469,1,0.40685072987061349,1.1834405925226221e-05
2330,11848,11849,0,0.20538711300737045,0,-0.12615402354697075,0.20542946574377649,0,-0.12611167081056471,4.2352736406042757e-05
2331,11850,11851,1,0.17726651657752077,0,-0.15427461997682043,0.17727230322336457,0,-0.15426883333097663,5.7866458438027291e-06
2332,11852,11853,0,0.19183596370901698,0,-0.13970517284532422,0.19182785556041598,0,-0.13971328099392522,8.1081486009992876e-06
2333,11871,11872,0,0.15651291617276897,0,-0.17502822038157223,0.15651867096900532,0,-0.17502246558533588,5.7547962363513339e-06
2334,11874,11875,0,0.64184980928926183,1,0.31030867273492063,0.64187748424442204,1,0.31033634769008084,2.7674955160206238e-05
2335,11875,11876,0,0.085160526187094909,0,-0.24638061036724629,0.083555527810726074,0,-0.24798560874361514,0.0016049983763688352
2336,11877,11878,0,0.097085385330721419,0,-0.23445575122361978,0.097110597667830922,0,-0.23443053888651028,2.5212337109503657e-05
2337,11878,11879,0,0.015528278313927349,0,-0.31601285824041386,0.015562920044736464,0,-0.31597821650960473,3.4641730809114799e-05
2338,11879,11880,0,0.089643461445559805,0,-0.24189767510878141,0.089643023161436519,0,-0.24189811339290468,4.3828412328583699e-07
2339,11889,11890,0,0.1651918132577764,0,-0.16634932329656479,0.16533769810294269,0,-0.16620343845139851,0.00014588484516628308
2340,11894,11895,0,0.20205351076558206,0,-0.12948762578875914,0.20157481103902106,0,-0.12996632551532014,0.0004786997265610049
2341,11898,11899,0,0.057990193013158844,0,-0.27355094354118237,0.057998038730242826,0,-0.27354309782409836,7.8457170839818513e-06
2342,11906,11907,1,0.21787334657923482,0,-0.11366778997510638,0.2181961014993816,0,-0.1133450350549596,0.00032275492014677276
2343,11907,11908,1,0.86678619882173302,1,0.53524506226739188,0.86677530516210144,1,0.53523416860776019,1.0893659631583397e-05
2344,11909,11910,0,0.080271773142792463,0,-0.25126936341154871,0.080271403184126164,0,-0.25126973337021502,3.6995866629918606e-07
2345,11913,11914,1,0.25876030646466053,0,-0.07278083008968067,0.25873953513991016,0,-0.072801601414431039,2.0771324750368247e-05
2346,11931,11932,0,0.098866490425823794,0,-0.2326746461285174,0.098895018772449439,0,-0.23264611778189176,2.852834662564474e-05
2347,11934,11935,0,0.067880889781965909,0,-0.26366024677237532,0.067887941556378686,0,-0.26365319499796253,7.0517744127779336e-06
2348,11937,11938,1,0.30270266987261907,0,-0.02883846668172213,0.30270878729600842,0,-0.028832349258332779,6.1174233893512842e-06
2349,11945,11946,0,0.17915394275519103,0,-0.15238719379915017,0.17918282832628682,0,-0.15235830822805438,2.8885571095788043e-05
2350,11946,11947,1,0.3262414713639718,0,-0.0052996651903693959,0.32619937547994032,0,-0.0053417610744008748,4.2095884031478903e-05
2351,11955,11956,0,0.071833011214022732,0,-0.25970812534031845,0.071829693999376873,0,-0.25971144255496431,3.3172146458593232e-06
2352,11957,11958,0,0.18379171642680245,0,-0.14774942012753875,0.18379899732852847,0,-0.14774213922581272,7.2809017260255793e-06
2353,11961,11962,0,0.030649249653750238,0,-0.30089188690059099,0.030650338108445252,0,-0.30089079844589595,1.0884546950140628e-06
2354,11967,11968,0,0.13960517179714652,0,-0.19193596475719468,0.13960649575514597,0,-0.19193464079919523,1.323957999455061e-06
2355,11971,11972,1,0.37719199458900926,1,0.045650858034668063,0.37723563272735505,1,0.045694496173013854,4.3638138345791777e-05
2356,11975,11976,0,0.28151859001229212,0,-0.050022546542049073,0.28151519862464336,0,-0.050025937929697839,3.3913876487656758e-06
2357,11993,11994,0,0.69064721138360474,1,0.35910607482926354,0.69061301202690217,1,0.35907187547256098,3.4199356702568906e-05
2358,11998,11999,0,0.14044124963323465,0,-0.19109988692110655,0.14042279383656933,0,-0.19111834271777187,1.8455796665317603e-05
2359,12004,12005,0,0.15669711762061594,0,-0.17484401893372525,0.15670184291130451,0,-0.17483929364303669,4.7252906885675294e-06
2360,12008,12009,0,0.085352111975449882,0,-0.2461890245788913,0.085458701488637573,0,-0.24608243506570363,0.00010658951318769094
2361,12021,12022,1,0.65387184542591781,1,0.32233070887157661,0.65382630703222777,1,0.32228517047788657,4.5538393690036649e-05
2362,12024,12025,1,0.64841732324216539,1,0.31687618668782419,0.64834486604098907,1,0.31680372948664787,7.2457201176323593e-05
2363,12025,12026,0,0.10505062281388393,0,-0.22649051374045726,0.10506335524980963,0,-0.22647778130453156,1.2732435925699725e-05
2364,12027,12028,0,0.16756939508349411,0,-0.16397174147084709,0.16757081608991395,0,-0.16397032046442725,1.4210064198383332e-06
2365,12038,12039,0,0.04534489404721273,0,-0.2861962425071285,0.045065596451914346,0,-0.28647554010242687,0.00027929759529838477
2366,12039,12040,1,0.67280109692808998,1,0.34125996037374878,0.67276492734824123,1,0.34122379079390003,3.6169579848754907e-05
2367,12043,12044,0,0.14184214730837222,0,-0.18969898924596898,0.14186026574172123,0,-0.18968087081261997,1.8118433349006979e-05
2368,12045,12046,0,0.11407622516166151,0,-0.21746491139267971,0.11421538007702475,0,-0.21732575647731645,0.00013915491536324598
2369,12048,12049,0,0.41484395318542694,1,0.083302816631085741,0.41483397346806594,1,0.083292836913724744,9.9797173609972312e-06
2370,12052,12053,0,0.063167044209756842,0,-0.26837409234458437,0.063043112468041909,0,-0.2684980240862993,0.00012393174171493326
2371,12054,12055,1,0.26119213660127799,0,-0.070348999953063207,0.2611856833661983,0,-0.070355453188142902,6.4532350796953075e-06
2372,12056,12057,0,0.1466383520670374,0,-0.1849027844873038,0.14532227098095266,0,-0.18621886557338854,0.0013160810860847472
2373,12066,12067,1,0.73398629941121551,1,0.40244516285687432,0.73395115119470344,1,0.40241001464036225,3.5148216512070896e-05
2374,12071,12072,0,0.19710869992275601,0,-0.13443243663158519,0.19711063430569614,0,-0.13443050224864506,1.9343829401330392e-06
2375,12082,12083,0,0.14147905240612513,0,-0.19006208414821607,0.14149239638437652,0,-0.19004874016996468,1.334397825139555e-05
2376,12086,12087,0,0.18766292335838256,0,-0.14387821319595864,0.18765973824592891,0,-0.14388139830841229,3.1851124536463882e-06
2377,12090,12091,0,0.43075189361653954,1,0.09921075706219834,0.43073429735365787,1,0.099193160799316671,1.7596262881669489e-05
2378,12104,12105,0,0.20398803649789379,0,-0.1275531000564474,0.20400502517125826,0,-0.12753611138308293,1.6988673364470852e-05
2379,12128,12129,1,0.2518785342930262,0,-0.079662602261314996,0.25186088518282568,0,-0.07968025137151552,1.7649110200523843e-05
2380,12131,12132,1,0.73585325473537433,1,0.40431211818103313,0.73578497832850931,1,0.40424384177416811,6.8276406865019901e-05
2381,12138,12139,1,0.056152808597713454,0,-0.27538832795662777,0.056204273810722211,0,-0.27533686274361902,5.1465213008757005e-05
2382,12153,12154,0,0.10948028056016944,0,-0.22206085599417175,0.10948152285754931,0,-0.22205961369679189,1.2422973798692505e-06
2383,12154,12155,0,0.68475600827681715,1,0.35321487172247595,0.68477045859527019,1,0.35322932204092899,1.44503184530409e-05
2384,12163,12164,0,0.58843697236600312,1,0.25689583581166192,0.58842560418924539,1,0.25688446763490419,1.1368176757731163e-05
2385,12167,12168,0,0.15719166643430985,0,-0.17434947012003135,0.15722049279842512,0,-0.17432064375591608,2.8826364115275283e-05
2386,12169,12170,1,0.26024487028881549,0,-0.07129626626552571,0.25981227205366414,0,-0.071728864500677059,0.0004325982351513491
2387,12178,12179,0,0.03520819896355195,0,-0.29633293759078927,0.035249755183609628,0,-0.29629138137073158,4.1556220057678561e-05
2388,12179,12180,0,0.12665645972667855,0,-0.20488467682766265,0.12666623175466535,0,-0.20487490479967585,9.7720279867985482e-06
2389,12194,12195,1,0.1840215937838918,0,-0.1475195427704494,0.18402857128677974,0,-0.14751256526756146,6.9775028879448531e-06
2390,12198,12199,0,0.1036941053669735,0,-0.22784703118736771,0.1045342479765866,0,-0.22700688857775458,0.00084014260961309817
2391,12210,12211,0,0.099365737256473061,0,-0.23217539929786812,0.099458359698968837,0,-0.23208277685537237,9.2622442495776669e-05
2392,12212,12213,0,0.19715998246586969,0,-0.13438115408847151,0.19731283421900989,0,-0.13422830233533131,0.0001528517531401985
2393,12214,12215,0,0.18827893925420189,0,-0.14326219730013931,0.18827196803747273,0,-0.14326916851686847,6.9712167291569038e-06
2394,12216,12217,1,0.75793048729008727,1,0.42638935073574608,0.75791835845675826,1,0.42637722190241706,1.2128833329017041e-05
2395,12222,12223,1,0.5359775738214978,1,0.2044364372671566,0.53598884648844669,1,0.20444770993410549,1.1272666948891619e-05
2396,12230,12231,0,0.37401873820575271,1,0.042477601651411512,0.3739165186179314,1,0.042375382063590206,0.00010221958782130613
2397,12239,12240,1,0.092668730620282372,0,-0.23887240593405884,0.09271743719538772,0,-0.23882369935895348,4.8706575105347816e-05
2398,12242,12243,0,0.091452353430430344,0,-0.24008878312391085,0.091355906221820327,0,-0.24018523033252087,9.6447208610017654e-05
2399,12246,12247,0,0.15632350037610307,0,-0.17521763617823813,0.15633469665088548,0,-0.17520643990345572,1.1196274782410143e-05
2400,12250,12251,0,0.038554153809676847,0,-0.29298698274466434,0.038558527824651211,0,-0.29298260872969001,4.3740149743634604e-06
2401,12254,12255,0,0.18914231621641131,0,-0.14239882033792989,0.18916142300328925,0,-0.14237971355105195,1.910678687794265e-05
2402,12255,12256,1,0.25938830462582213,0,-0.072152831928519068,0.25933933925120412,0,-0.072201797303137083,4.8965374618015201e-05
2403,12262,12263,0,0.38395484476259351,1,0.052413708208252308,0.38395990912387573,1,0.052418772569534533,5.0643612822254269e-06
2404,12269,12270,0,0.12483162231585516,0,-0.20670951423848605,0.12473542703105973,0,-0.20680570952328148,9.6195284795430602e-05
2405,12271,12272,0,0.13919889674994074,0,-0.19234223980440046,0.13925040137037073,0,-0.19229073518397047,5.1504620429992931e-05
2406,12272,12273,0,0.075691308277906544,0,-0.25584982827643465,0.075482668295392394,0,-0.25605846825894879,0.00020863998251414995
2407,12274,12275,1,0.56690652742784187,1,0.23536539087350067,0.56718034162931386,1,0.23563920507497266,0.00027381420147198909
2408,12275,12276,0,0.18031027586561729,0,-0.15123086068872391,0.18034362361293657,0,-0.15119751294140463,3.334774731927892e-05
2409,12277,12278,0,0.083112346704966103,0,-0.24842878984937511,0.083139117246500097,0,-0.24840201930784112,2.6770541533993608e-05
2410,12279,12280,0,0.20464081268009182,0,-0.12690032387424938,0.20464965301934029,0,-0.1268914835350009,8.8403392484726062e-06
2411,12281,12282,1,0.73573563615297444,1,0.40419449959863324,0.7356556628666292,1,0.404114526312288,7.9973286345236261e-05
2412,12285,12286,0,0.084306575411519591,0,-0.24723456114282161,0.084379464808359492,0,-0.24716167174598169,7.2889396839900811e-05
2413,12296,12297,1,0.02614213616896317,0,-0.30539900038537804,0.026192138281740631,0,-0.30534899827260059,5.0002112777461361e-05
2414,12300,12301,0,0.080525877714425501,0,-0.25101525883991571,0.080524733708846788,0,-0.25101640284549442,1.1440055787126369e-06
2415,12313,12314,0,0.063324172713852822,0,-0.26821696384048838,0.063313699747043012,0,-0.26822743680729821,1.0472966809810247e-05
2416,12318,12319,1,0.72966112992082,1,0.3981199933664788,0.72964161939854455,1,0.39810048284420335,1.9510522275445474e-05
2417,12320,12321,0,0.20907450698013197,0,-0.12246662957420923,0.20910150601695215,0,-0.12243963053738904,2.6999036820185562e-05
2418,12321,12322,0,0.26754892489475357,0,-0.063992211659587628,0.26754677563904078,0,-0.063994360915300419,2.1492557127911205e-06
2419,12329,12330,1,0.32828673472583686,0,-0.0032544018285043386,0.32828147664279733,0,-0.0032596599115438663,5.2580830395276834e-06
2420,12336,12337,0,0.10162957894471465,0,-0.22991155760962656,0.10174039424087421,0,-0.22980074231346698,0.00011081529615955543
2421,12343,12344,0,0.0078494023156291254,0,-0.32369173423871206,0.0078612928654738529,0,-0.32367984368886732,1.1890549844727552e-05
2422,12346,12347,1,0.68459311693298919,1,0.35305198037864799,0.68459188936475746,1,0.35305075281041626,1.2275682317319792e-06
2423,12350,12351,0,0.14815717565771822,0,-0.18338396089662298,0.14825381806108587,0,-0.18328731849325533,9.6642403367652729e-05
2424,12354,12355,0,0.15696865669722429,0,-0.17457247985711691,0.15698172549224323,0,-0.17455941106209796,1.3068795018944535e-05
2425,12358,12359,0,0.086838910069325898,0,-0.2447022264850153,0.086852718627269093,0,-0.2446884179270721,1.3808557943195687e-05
2426,12359,12360,0,0.16599262702114687,0,-0.16554850953319433,0.16600548808380111,0,-0.16553564847054009,1.2861062654245803e-05
2427,12363,12364,0,0.10728372988141192,0,-0.22425740667292926,0.10728617861140215,0,-0.22425495794293904,2.4487299902231641e-06
2428,12370,12371,0,0.15690049108979645,0,-0.17464064546454475,0.15690998606487841,0,-0.17463115048946279,9.4949750819584011e-06
2429,12371,12372,1,0.6185489165867023,1,0.2870077800323611,0.61855438375110028,1,0.28701324719675908,5.4671643979764539e-06
2430,12377,12378,0,0.09476745204919243,0,-0.23677368450514877,0.094733854637361711,0,-0.23680728191697947,3.3597411830718626e-05
2431,12386,12387,1,0.18758799078278987,0,-0.14395314577155133,0.18758869447694365,0,-0.14395244207739755,7.0369415378079836e-07
2432,12402,12403,1,0.025689336074358478,0,-0.30585180047998273,0.025719994330774491,0,-0.30582114222356671,3.0658256416012802e-05
2433,12426,12427,0,0.20759862387955075,0,-0.12394251267479045,0.20759943575049458,0,-0.12394170080384662,8.1187094383428082e-07
2434,12431,12432,0,0.090941776745739972,0,-0.24059935980860123,0.090934636954836626,0,-0.24060649959950459,7.1397909033460438e-06
2435,12435,12436,1,0.10015517536449303,0,-0.23138596118984817,0.10020974918647764,0,-0.23133138736786357,5.4573821984607584e-05
2436,12440,12441,0,0.067552573021655182,0,-0.26398856353268602,0.067563987448763504,0,-0.26397714910557768,1.1414427108322189e-05
2437,12441,12442,0,0.10205656909437331,0,-0.22948456745996787,0.10201979758098502,0,-0.22952133897335619,3.6771513388295096e-05
2438,12446,12447,0,0.069219389223639252,0,-0.26232174733070196,0.069221626984686063,0,-0.26231950956965511,2.2377610468110598e-06
2439,12458,12459,0,0.19032824684456123,0,-0.14121288970977997,0.19036314243264116,0,-0.14117799412170004,3.4895588079925099e-05
2440,12463,12464,0,0.14282673072980009,0,-0.1887144058245411,0.14281650638034291,0,-0.18872463017399829,1.0224349457188531e-05
2441,12484,12485,0,0.094718039619855587,0,-0.23682309693448561,0.094754717063117722,0,-0.23678641949122348,3.6677443262134179e-05
2442,12487,12488,0,0.039967011812275251,0,-0.29157412474206595,0.039970558061116122,0,-0.2915705784932251,3.5462488408716242e-06
2443,12492,12493,0,0.22005904087654335,0,-0.11148209567779785,0.21998053644138243,0,-0.11156060011295876,7.8504435160914321e-05
2444,12503,12504,1,0.13607976004189007,0,-0.19546137651245113,0.13608593022392482,0,-0.19545520633041638,6.1701820347481728e-06
2445,12505,12506,0,0.015225660800896202,0,-0.31631547575344499,0.015266653743852868,0,-0.31627448281048831,4.0992942956665987e-05
2446,12525,12526,1,0.18165274769079628,0,-0.14988838886354491,0.18128220173035842,0,-0.15025893482398278,0.00037054596043786803
2447,12527,12528,0,0.26338327666608169,0,-0.068157859888259509,0.26349691898059058,0,-0.068044217573750621,0.00011364231450888829
2448,12528,12529,0,0.077882296420771963,0,-0.25365884013356921,0.07789427335426323,0,-0.25364686320007795,1.1976933491267272e-05
2449,12539,12540,1,0.0933746290106586,0,-0.2381665075436826,0.093362430550065101,0,-0.2381787060042761,1.2198460593498828e-05
2450,12548,12549,0,0.20691561730068658,0,-0.12462551925365462,0.20691887733227796,0,-0.12462225922206324,3.2600315913733358e-06
2451,12552,12553,1,0.15566449484476472,0,-0.17587664170957648,0.15569563621246535,0,-0.17584550034187585,3.114136770063225e-05
2452,12559,12560,0,0.13936615147334777,0,-0.19217498508099343,0.1392780078483192,0,-0.192263128706022,8.8143625028569428e-05
2453,12563,12564,0,0.10767354374067192,0,-0.22386759281366927,0.1076799836043752,0,-0.223861152949966,6.4398637032725414e-06
2454,12567,12568,0,0.051142667798635362,0,-0.28039846875570584,0.051140867565654925,0,-0.28040026898868625,1.8002329804367445e-06
2455,12568,12569,1,0.2959917853972609,0,-0.0355493511570803,0.2988195368835655,0,-0.032721599670775703,0.0028277514863045972
2456,12578,12579,0,0.026382217207431922,0,-0.30515891934690925,0.026394072213730843,0,-0.30514706434061034,1.1855006298921306e-05
2457,12590,12591,0,0.10291128287330939,0,-0.22862985368103181,0.10290298184618701,0,-0.22863815470815418,8.3010271223760146e-06
2458,12594,12595,0,0.074290545281904152,0,-0.25725059127243705,0.074283795755743856,0,-0.25725734079859736,6.7495261602962264e-06
2459,12595,12596,0,0.1662439145856198,0,-0.1652972219687214,0.16602040899485104,0,-0.16552072755949016,0.0002235055907687522
2460,12596,12597,0,0.033433766391631342,0,-0.29810737016270983,0.033497952423274371,0,-0.29804318413106684,6.4186031643029273e-05
2461,12597,12598,1,0.18391810713437229,0,-0.14762302941996891,0.18394584107395548,0,-0.14759529548038572,2.7733939583191036e-05
2462,12599,12600,0,0.04423377048977592,0,-0.28730736606456531,0.044299921442854856,0,-0.28724121511148637,6.6150953078936148e-05
2463,12609,12610,1,0.60082943952489465,1,0.26928830297055345,0.60085678566462264,1,0.26931564911028144,2.7346139727990604e-05
2464,12620,12621,0,0.10942200203382803,0,-0.22211913452051318,0.10942226698861657,0,-0.22211886956572463,2.6495478853971743e-07
2465,12621,12622,0,0.10531200378221918,0,-0.22622913277212203,0.10505917435220084,0,-0.22648196220214034,0.00025282943001833647
2466,12626,12627,0,0.17014302359664707,0,-0.16139811295769413,0.17020505507957123,0,-0.16133608147476997,6.2031482924163051e-05
2467,12627,12628,1,0.2015232968604504,0,-0.1300178396938908,0.20153641412487122,0,-0.13000472242946998,1.3117264420825503e-05
2468,12628,12629,0,0.25766116229266728,0,-0.07387997426167392,0.25768021405296365,0,-0.073860922501377546,1.9051760296373565e-05
2469,12633,12634,0,0.17868977521416024,0,-0.15285136134018096,0.1786910416112045,0,-0.1528500949431367,1.2663970442583494e-06
2470,12634,12635,0,0.08413559254149075,0,-0.24740554401285045,0.084145365015181467,0,-0.24739577153915973,9.7724736907167653e-06
2471,12636,12637,0,0.12966333790860352,0,-0.20187779864573768,0.12967701250604377,0,-0.20186412404829743,1.3674597440255232e-05
2472,12643,12644,0,0.19912356076946375,0,-0.13241757578487745,0.20141972658394888,0,-0.13012140997039232,0.0022961658144851349
2473,12656,12657,0,0.047772644525777064,0,-0.28376849202856413,0.047775215689332982,0,-0.28376592086500824,2.5711635559186319e-06
2474,12660,12661,0,0.30096694642499516,0,-0.030574190129346035,0.30299588330041,0,-0.028545253253931202,0.0020289368754148329
2475,12665,12666,0,0.2222581006385726,0,-0.1092830359157686,0.22221948771587852,0,-0.10932164883846268,3.8612922694081231e-05
2476,12669,12670,0,0.32986908385298341,0,-0.0016720527013577846,0.32993567906111571,0,-0.0016054574932254928,6.6595208132291805e-05
2477,12680,12681,0,0.18584883689758913,0,-0.14569229965675207,0.18585299518767937,0,-0.14568814136666183,4.1582900902337183e-06
2478,12682,12683,0,0.16793248434921318,0,-0.16360865220512802,0.16790581703398283,0,-0.16363531952035837,2.666731523034982e-05
2479,12685,12686,0,0.31019069465471011,0,-0.02135044189963109,0.31018868679363715,0,-0.021352449760704051,2.0078610729612478e-06
2480,12696,12697,0,0.17658366939628772,0,-0.15495746715805347,0.17658855032160209,0,-0.15495258623273911,4.8809253143655695e-06
